12:03:41	0:04:35
12:03:56	0:05:01
12:04:12	0:04:00
12:04:28	0:05:34
12:04:44	0:04:09
12:05:00	0:04:28
12:05:15	0:04:34
12:05:31	0:05:23
12:05:47	0:05:15
12:06:03	0:04:51
12:06:18	0:04:36
12:06:34	0:03:54
12:06:50	0:04:19
12:07:06	0:04:24
12:07:22	0:04:08
12:07:37	0:04:39
12:07:53	0:03:56
12:08:09	0:04:01
12:08:25	0:04:13
12:08:41	0:04:09
12:08:56	0:04:33
12:09:12	0:04:37
12:09:28	0:04:37
12:09:44	0:04:36
12:10:00	0:05:06
12:10:15	0:05:57
12:10:31	0:04:02
12:10:47	0:04:26
12:11:03	0:04:27
12:11:18	0:04:22
12:11:34	0:04:30
12:11:50	0:04:58
12:12:06	0:03:32
12:12:22	0:04:51
12:12:37	0:05:06
12:12:53	0:03:34
12:13:09	0:03:53
12:13:25	0:04:31
12:13:41	0:04:40
12:13:56	0:04:44
12:14:12	0:04:20
12:14:28	0:04:13
12:14:44	0:04:55
12:15:00	0:05:01
12:15:15	0:03:47
12:15:31	0:04:13
12:15:47	0:05:03
12:16:03	0:04:52
12:16:18	0:03:26
12:16:34	0:05:57
12:16:50	0:05:18
12:17:06	0:05:02
12:17:22	0:05:01
12:17:37	0:03:53
12:17:53	0:04:51
12:18:09	0:04:43
12:18:25	0:04:32
12:18:41	0:04:05
12:18:56	0:04:10
12:19:12	0:03:33
12:19:28	0:05:14
12:19:44	0:04:56
12:20:00	0:04:34
12:20:15	0:04:14
12:20:31	0:04:19
12:20:47	0:04:42
12:21:03	0:04:23
12:21:18	0:04:02
12:21:34	0:03:55
12:21:50	0:05:06
12:22:06	0:04:41
12:22:22	0:04:56
12:22:37	0:03:50
12:22:53	0:04:16
12:23:09	0:04:41
12:23:25	0:04:27
12:23:41	0:04:48
12:23:56	0:04:24
12:24:12	0:04:26
12:24:28	0:04:40
12:24:44	0:04:46
12:25:00	0:04:18
12:25:15	0:04:14
12:25:31	0:04:32
12:25:47	0:03:15
12:26:03	0:04:31
12:26:18	0:03:37
12:26:34	0:05:09
12:26:50	0:03:57
12:27:06	0:04:49
12:27:22	0:04:49
12:27:37	0:04:36
12:27:53	0:04:24
12:28:09	0:05:14
12:28:25	0:04:26
12:28:41	0:04:48
12:28:56	0:04:49
12:29:12	0:05:24
12:29:28	0:05:03
12:29:44	0:04:21
12:30:00	0:03:31
12:30:16	0:04:11
12:30:32	0:04:51
12:30:48	0:04:28
12:31:04	0:04:06
12:31:20	0:04:24
12:31:36	0:04:31
12:31:52	0:03:45
12:32:08	0:05:16
12:32:24	0:03:05
12:32:40	0:04:25
12:32:56	0:04:36
12:33:12	0:04:32
12:33:28	0:04:13
12:33:45	0:04:35
12:34:01	0:04:19
12:34:17	0:05:30
12:34:33	0:05:15
12:34:49	0:04:40
12:35:05	0:04:27
12:35:21	0:04:46
12:35:37	0:04:37
12:35:53	0:04:43
12:36:09	0:04:09
12:36:25	0:03:49
12:36:41	0:04:37
12:36:57	0:03:49
12:37:13	0:04:02
12:37:30	0:04:45
12:37:46	0:04:48
12:38:02	0:04:49
12:38:18	0:04:53
12:38:34	0:05:18
12:38:50	0:03:53
12:39:06	0:04:38
12:39:22	0:04:17
12:39:38	0:04:04
12:39:54	0:04:48
12:40:10	0:05:02
12:40:26	0:05:16
12:40:42	0:04:35
12:40:58	0:04:40
12:41:15	0:04:43
12:41:31	0:04:31
12:41:47	0:04:45
12:42:03	0:04:09
12:42:19	0:04:36
12:42:35	0:04:23
12:42:51	0:04:07
12:43:07	0:04:04
12:43:23	0:04:20
12:43:39	0:04:33
12:43:55	0:04:47
12:44:11	0:05:08
12:44:27	0:05:18
12:44:43	0:04:33
12:45:00	0:04:36
12:45:16	0:04:02
12:45:32	0:04:36
12:45:48	0:04:27
12:46:04	0:05:01
12:46:20	0:04:57
12:46:36	0:04:58
12:46:52	0:05:13
12:47:08	0:04:33
12:47:24	0:04:24
12:47:40	0:05:54
12:47:56	0:03:55
12:48:12	0:04:50
12:48:28	0:05:11
12:48:45	0:04:05
12:49:01	0:04:01
12:49:17	0:03:44
12:49:33	0:04:37
12:49:49	0:03:57
12:50:05	0:04:34
12:50:21	0:04:54
12:50:37	0:05:35
12:50:53	0:03:58
12:51:09	0:04:52
12:51:25	0:04:37
12:51:41	0:04:13
12:51:57	0:04:19
12:52:13	0:03:56
12:52:30	0:04:39
12:52:46	0:04:53
12:53:02	0:04:23
12:53:18	0:04:42
12:53:34	0:04:15
12:53:50	0:03:57
12:54:06	0:03:59
12:54:22	0:04:20
12:54:38	0:03:36
12:54:54	0:03:42
12:55:10	0:05:25
12:55:26	0:04:32
12:55:42	0:04:05
12:55:58	0:05:17
12:56:15	0:04:24
12:56:31	0:05:05
12:56:47	0:04:21
12:57:03	0:04:24
12:57:19	0:04:48
12:57:35	0:04:59
12:57:51	0:04:19
12:58:07	0:04:27
12:58:23	0:04:41
12:58:39	0:04:01
12:58:55	0:05:13
12:59:11	0:04:17
12:59:27	0:04:56
12:59:43	0:04:24
13:00:00	0:04:35
13:00:15	0:05:15
13:00:31	0:04:15
13:00:47	0:04:32
13:01:03	0:04:13
13:01:19	0:04:05
13:01:35	0:04:58
13:01:51	0:04:55
13:02:07	0:04:32
13:02:23	0:03:37
13:02:39	0:03:29
13:02:55	0:04:00
13:03:11	0:05:39
13:03:27	0:04:32
13:03:43	0:04:41
13:03:58	0:04:37
13:04:14	0:04:25
13:04:30	0:05:15
13:04:46	0:04:04
13:05:02	0:04:37
13:05:18	0:04:47
13:05:34	0:04:55
13:05:50	0:03:59
13:06:06	0:04:40
13:06:22	0:04:39
13:06:38	0:04:15
13:06:54	0:04:41
13:07:10	0:04:25
13:07:26	0:04:15
13:07:41	0:03:55
13:07:57	0:04:54
13:08:13	0:05:06
13:08:29	0:04:23
13:08:45	0:04:12
13:09:01	0:04:31
13:09:17	0:04:29
13:09:33	0:04:12
13:09:49	0:04:04
13:10:05	0:04:28
13:10:21	0:04:25
13:10:37	0:05:46
13:10:53	0:04:55
13:11:09	0:05:01
13:11:24	0:05:00
13:11:40	0:03:35
13:11:56	0:04:22
13:12:12	0:04:48
13:12:28	0:04:07
13:12:44	0:04:07
13:13:00	0:04:44
13:13:16	0:04:01
13:13:32	0:04:25
13:13:48	0:03:18
13:14:04	0:04:27
13:14:20	0:04:25
13:14:36	0:05:04
13:14:52	0:03:22
13:15:07	0:05:17
13:15:23	0:04:48
13:15:39	0:04:24
13:15:55	0:04:58
13:16:11	0:05:07
13:16:27	0:04:31
13:16:43	0:05:00
13:16:59	0:05:05
13:17:15	0:04:55
13:17:31	0:03:46
13:17:47	0:04:19
13:18:03	0:04:24
13:18:19	0:04:37
13:18:35	0:04:49
13:18:50	0:04:41
13:19:06	0:04:27
13:19:22	0:04:49
13:19:38	0:04:39
13:19:54	0:04:40
13:20:10	0:04:34
13:20:26	0:04:21
13:20:42	0:04:26
13:20:58	0:05:18
13:21:14	0:03:42
13:21:30	0:04:46
13:21:46	0:04:22
13:22:02	0:04:20
13:22:18	0:04:59
13:22:33	0:05:06
13:22:49	0:04:39
13:23:05	0:04:38
13:23:21	0:04:16
13:23:37	0:05:39
13:23:53	0:04:51
13:24:09	0:04:37
13:24:25	0:04:54
13:24:41	0:03:31
13:24:57	0:03:58
13:25:13	0:04:39
13:25:29	0:04:38
13:25:45	0:04:38
13:26:01	0:05:08
13:26:16	0:05:03
13:26:32	0:03:58
13:26:48	0:04:47
13:27:04	0:05:31
13:27:20	0:03:57
13:27:36	0:04:16
13:27:52	0:04:56
13:28:08	0:04:11
13:28:24	0:05:23
13:28:40	0:03:29
13:28:56	0:04:12
13:29:12	0:04:13
13:29:28	0:04:50
13:29:44	0:04:18
13:30:00	0:05:21
13:30:15	0:04:28
13:30:31	0:05:38
13:30:46	0:04:25
13:31:02	0:04:57
13:31:18	0:04:09
13:31:33	0:03:57
13:31:49	0:04:13
13:32:05	0:04:56
13:32:20	0:05:15
13:32:36	0:04:24
13:32:52	0:04:36
13:33:07	0:05:34
13:33:23	0:05:24
13:33:39	0:03:58
13:33:54	0:04:16
13:34:10	0:04:30
13:34:26	0:04:21
13:34:41	0:04:06
13:34:57	0:04:09
13:35:13	0:04:40
13:35:28	0:04:03
13:35:44	0:04:15
13:36:00	0:03:44
13:36:15	0:04:07
13:36:31	0:03:58
13:36:46	0:04:42
13:37:02	0:04:09
13:37:18	0:05:08
13:37:33	0:04:31
13:37:49	0:05:03
13:38:05	0:04:31
13:38:20	0:04:02
13:38:36	0:04:52
13:38:52	0:04:37
13:39:07	0:03:59
13:39:23	0:03:41
13:39:39	0:04:05
13:39:54	0:04:14
13:40:10	0:03:35
13:40:26	0:04:54
13:40:41	0:04:13
13:40:57	0:04:23
13:41:13	0:05:01
13:41:28	0:04:33
13:41:44	0:05:05
13:42:00	0:04:56
13:42:15	0:05:07
13:42:31	0:05:12
13:42:46	0:04:44
13:43:02	0:04:25
13:43:18	0:03:55
13:43:33	0:04:05
13:43:49	0:03:36
13:44:05	0:04:28
13:44:20	0:04:13
13:44:36	0:05:20
13:44:52	0:04:21
13:45:07	0:04:22
13:45:23	0:03:29
13:45:39	0:04:04
13:45:54	0:05:07
13:46:10	0:03:50
13:46:26	0:04:44
13:46:41	0:04:08
13:46:57	0:04:08
13:47:13	0:04:36
13:47:28	0:04:32
13:47:44	0:04:06
13:48:00	0:05:29
13:48:15	0:04:58
13:48:31	0:05:30
13:48:46	0:04:16
13:49:02	0:04:28
13:49:18	0:04:05
13:49:33	0:05:13
13:49:49	0:04:04
13:50:05	0:04:01
13:50:20	0:04:02
13:50:36	0:05:10
13:50:52	0:04:12
13:51:07	0:04:25
13:51:23	0:04:45
13:51:39	0:04:51
13:51:54	0:04:17
13:52:10	0:05:01
13:52:26	0:04:53
13:52:41	0:03:19
13:52:57	0:03:57
13:53:13	0:04:27
13:53:28	0:04:12
13:53:44	0:03:06
13:54:00	0:04:06
13:54:15	0:05:05
13:54:31	0:04:08
13:54:46	0:04:20
13:55:02	0:04:13
13:55:18	0:04:05
13:55:33	0:04:38
13:55:49	0:04:35
13:56:05	0:04:57
13:56:20	0:04:10
13:56:36	0:04:46
13:56:52	0:04:21
13:57:07	0:04:33
13:57:23	0:04:48
13:57:39	0:04:30
13:57:54	0:05:12
13:58:10	0:04:23
13:58:26	0:03:54
13:58:41	0:05:28
13:58:57	0:03:46
13:59:13	0:04:13
13:59:28	0:04:43
13:59:44	0:05:19
14:00:00	0:04:05
14:00:16	0:04:22
14:00:33	0:04:00
14:00:49	0:04:41
14:01:06	0:03:50
14:01:22	0:04:42
14:01:39	0:04:23
14:01:55	0:05:10
14:02:12	0:04:05
14:02:28	0:04:38
14:02:45	0:03:52
14:03:01	0:05:16
14:03:18	0:05:38
14:03:34	0:04:27
14:03:51	0:04:19
14:04:07	0:04:04
14:04:24	0:05:14
14:04:40	0:04:09
14:04:57	0:04:31
14:05:13	0:05:12
14:05:30	0:04:37
14:05:46	0:04:55
14:06:03	0:05:00
14:06:19	0:04:47
14:06:36	0:04:31
14:06:52	0:04:29
14:07:09	0:03:41
14:07:25	0:04:19
14:07:42	0:04:42
14:07:58	0:04:17
14:08:15	0:04:16
14:08:31	0:05:05
14:08:48	0:04:03
14:09:04	0:04:00
14:09:21	0:04:49
14:09:37	0:05:18
14:09:54	0:04:42
14:10:11	0:04:55
14:10:27	0:03:55
14:10:44	0:05:14
14:11:00	0:03:48
14:11:17	0:04:20
14:11:33	0:05:29
14:11:50	0:04:24
14:12:06	0:04:45
14:12:23	0:05:33
14:12:39	0:04:28
14:12:56	0:04:31
14:13:12	0:04:44
14:13:29	0:04:33
14:13:45	0:03:51
14:14:02	0:03:53
14:14:18	0:03:21
14:14:35	0:04:34
14:14:51	0:04:47
14:15:08	0:04:40
14:15:24	0:03:21
14:15:41	0:04:18
14:15:57	0:05:01
14:16:14	0:04:22
14:16:30	0:03:39
14:16:47	0:04:00
14:17:03	0:03:32
14:17:20	0:04:45
14:17:36	0:05:19
14:17:53	0:03:54
14:18:09	0:04:18
14:18:26	0:05:09
14:18:42	0:04:08
14:18:59	0:04:39
14:19:15	0:04:59
14:19:32	0:05:26
14:19:48	0:05:22
14:20:05	0:04:00
14:20:22	0:04:18
14:20:38	0:04:22
14:20:55	0:04:46
14:21:11	0:04:28
14:21:28	0:04:32
14:21:44	0:04:25
14:22:01	0:05:21
14:22:17	0:04:42
14:22:34	0:03:59
14:22:50	0:04:07
14:23:07	0:04:12
14:23:23	0:04:13
14:23:40	0:03:50
14:23:56	0:04:08
14:24:13	0:03:53
14:24:29	0:04:33
14:24:46	0:04:47
14:25:02	0:05:17
14:25:19	0:03:58
14:25:35	0:02:43
14:25:52	0:04:46
14:26:08	0:04:46
14:26:25	0:04:28
14:26:41	0:04:31
14:26:58	0:03:45
14:27:14	0:04:41
14:27:31	0:04:55
14:27:47	0:04:05
14:28:04	0:04:51
14:28:20	0:05:09
14:28:37	0:04:45
14:28:53	0:04:01
14:29:10	0:03:48
14:29:26	0:05:51
14:29:43	0:04:43
14:30:00	0:04:48
14:30:16	0:03:56
14:30:33	0:04:32
14:30:50	0:04:12
14:31:07	0:04:51
14:31:24	0:03:58
14:31:41	0:04:18
14:31:58	0:04:19
14:32:15	0:03:58
14:32:32	0:03:55
14:32:49	0:04:15
14:33:06	0:04:50
14:33:23	0:04:23
14:33:40	0:03:20
14:33:57	0:04:35
14:34:14	0:03:59
14:34:31	0:05:50
14:34:48	0:05:03
14:35:05	0:04:26
14:35:22	0:03:47
14:35:39	0:04:40
14:35:56	0:04:16
14:36:13	0:04:50
14:36:30	0:04:05
14:36:47	0:04:08
14:37:04	0:04:27
14:37:21	0:04:44
14:37:38	0:04:19
14:37:55	0:04:08
14:38:12	0:03:59
14:38:29	0:04:27
14:38:46	0:04:05
14:39:03	0:03:19
14:39:20	0:04:50
14:39:37	0:04:54
14:39:54	0:04:02
14:40:11	0:03:53
14:40:28	0:04:46
14:40:45	0:04:41
14:41:02	0:04:50
14:41:19	0:04:22
14:41:36	0:04:15
14:41:53	0:03:59
14:42:10	0:04:05
14:42:27	0:04:51
14:42:44	0:04:38
14:43:01	0:03:55
14:43:18	0:04:15
14:43:35	0:05:10
14:43:52	0:05:16
14:44:09	0:05:04
14:44:26	0:04:25
14:44:43	0:04:44
14:44:59	0:03:40
14:45:16	0:04:42
14:45:33	0:04:40
14:45:50	0:03:30
14:46:07	0:04:22
14:46:24	0:04:12
14:46:41	0:05:03
14:46:58	0:04:25
14:47:15	0:04:59
14:47:32	0:03:56
14:47:49	0:04:10
14:48:06	0:04:17
14:48:23	0:04:59
14:48:40	0:04:35
14:48:57	0:05:25
14:49:14	0:04:52
14:49:31	0:03:59
14:49:48	0:03:28
14:50:05	0:04:40
14:50:22	0:04:34
14:50:39	0:04:44
14:50:56	0:03:52
14:51:13	0:05:34
14:51:30	0:05:10
14:51:47	0:03:41
14:52:04	0:04:08
14:52:21	0:03:39
14:52:38	0:04:38
14:52:55	0:05:27
14:53:12	0:04:19
14:53:29	0:04:40
14:53:46	0:04:10
14:54:03	0:03:58
14:54:20	0:04:19
14:54:37	0:04:16
14:54:54	0:04:21
14:55:11	0:04:31
14:55:28	0:04:58
14:55:45	0:04:42
14:56:02	0:04:23
14:56:19	0:03:57
14:56:36	0:03:47
14:56:53	0:04:42
14:57:10	0:05:31
14:57:27	0:04:42
14:57:44	0:04:11
14:58:01	0:04:48
14:58:18	0:05:24
14:58:35	0:04:21
14:58:52	0:04:54
14:59:09	0:04:26
14:59:26	0:04:35
14:59:43	0:04:25
15:00:00	0:03:16
15:00:18	0:04:22
15:00:37	0:03:49
15:00:55	0:05:05
15:01:14	0:05:54
15:01:32	0:04:20
15:01:51	0:04:58
15:02:09	0:04:41
15:02:28	0:04:59
15:02:47	0:05:11
15:03:05	0:04:38
15:03:24	0:04:57
15:03:42	0:03:59
15:04:01	0:04:39
15:04:19	0:04:09
15:04:38	0:03:43
15:04:56	0:04:36
15:05:15	0:04:13
15:05:34	0:04:45
15:05:52	0:05:35
15:06:11	0:04:42
15:06:29	0:04:10
15:06:48	0:04:24
15:07:06	0:04:51
15:07:25	0:04:30
15:07:43	0:03:09
15:08:02	0:04:08
15:08:21	0:03:53
15:08:39	0:04:42
15:08:58	0:04:17
15:09:16	0:04:22
15:09:35	0:04:04
15:09:53	0:04:35
15:10:12	0:04:43
15:10:30	0:05:29
15:10:49	0:03:54
15:11:08	0:03:41
15:11:26	0:04:31
15:11:45	0:04:28
15:12:03	0:05:16
15:12:22	0:04:23
15:12:40	0:04:43
15:12:59	0:04:23
15:13:17	0:05:21
15:13:36	0:05:02
15:13:55	0:03:42
15:14:13	0:03:10
15:14:32	0:02:54
15:14:50	0:04:48
15:15:09	0:05:35
15:15:27	0:04:14
15:15:46	0:03:39
15:16:04	0:04:26
15:16:23	0:05:07
15:16:42	0:04:43
15:17:00	0:05:34
15:17:19	0:04:48
15:17:37	0:04:32
15:17:56	0:04:10
15:18:14	0:04:49
15:18:33	0:04:14
15:18:51	0:04:50
15:19:10	0:04:51
15:19:29	0:04:04
15:19:47	0:04:02
15:20:06	0:04:56
15:20:24	0:05:57
15:20:43	0:05:29
15:21:01	0:04:53
15:21:20	0:04:48
15:21:38	0:05:04
15:21:57	0:04:25
15:22:16	0:04:32
15:22:34	0:04:56
15:22:53	0:04:40
15:23:11	0:04:15
15:23:30	0:04:06
15:23:48	0:04:38
15:24:07	0:04:26
15:24:25	0:03:53
15:24:44	0:03:57
15:25:03	0:04:22
15:25:21	0:05:16
15:25:40	0:03:21
15:25:58	0:04:49
15:26:17	0:04:44
15:26:35	0:04:49
15:26:54	0:03:54
15:27:12	0:04:29
15:27:31	0:04:51
15:27:50	0:05:07
15:28:08	0:04:23
15:28:27	0:03:49
15:28:45	0:04:08
15:29:04	0:04:20
15:29:22	0:03:59
15:29:41	0:04:08
15:30:00	0:04:17
15:30:20	0:04:41
15:30:41	0:04:25
15:31:02	0:04:20
15:31:22	0:04:20
15:31:43	0:04:52
15:32:04	0:04:49
15:32:24	0:05:01
15:32:45	0:05:17
15:33:06	0:04:33
15:33:26	0:05:08
15:33:47	0:04:04
15:34:08	0:04:20
15:34:28	0:04:12
15:34:49	0:04:35
15:35:10	0:03:53
15:35:31	0:05:42
15:35:51	0:04:08
15:36:12	0:04:12
15:36:33	0:04:59
15:36:53	0:04:30
15:37:14	0:04:53
15:37:35	0:04:29
15:37:55	0:03:44
15:38:16	0:04:55
15:38:37	0:04:27
15:38:57	0:04:57
15:39:18	0:04:39
15:39:39	0:04:25
15:39:59	0:04:27
15:40:20	0:04:28
15:40:41	0:04:38
15:41:02	0:04:41
15:41:22	0:04:14
15:41:43	0:04:20
15:42:04	0:05:26
15:42:24	0:04:04
15:42:45	0:04:28
15:43:06	0:04:43
15:43:26	0:04:32
15:43:47	0:04:33
15:44:08	0:05:06
15:44:28	0:04:21
15:44:49	0:04:26
15:45:10	0:04:43
15:45:31	0:04:35
15:45:51	0:05:01
15:46:12	0:03:58
15:46:33	0:04:55
15:46:53	0:04:46
15:47:14	0:04:48
15:47:35	0:04:27
15:47:55	0:04:36
15:48:16	0:04:15
15:48:37	0:03:15
15:48:57	0:05:19
15:49:18	0:04:13
15:49:39	0:04:28
15:49:59	0:04:07
15:50:20	0:04:33
15:50:41	0:04:40
15:51:02	0:04:19
15:51:22	0:04:54
15:51:43	0:04:12
15:52:04	0:04:34
15:52:24	0:05:20
15:52:45	0:04:00
15:53:06	0:04:24
15:53:26	0:05:02
15:53:47	0:04:50
15:54:08	0:05:02
15:54:28	0:04:29
15:54:49	0:03:53
15:55:10	0:04:41
15:55:31	0:03:20
15:55:51	0:04:36
15:56:12	0:04:47
15:56:33	0:04:25
15:56:53	0:04:49
15:57:14	0:04:15
15:57:35	0:04:10
15:57:55	0:03:58
15:58:16	0:04:19
15:58:37	0:03:45
15:58:57	0:04:26
15:59:18	0:03:48
15:59:39	0:03:25
16:00:00	0:04:37
16:00:24	0:04:29
16:00:48	0:04:28
16:01:12	0:04:10
16:01:36	0:04:39
16:02:00	0:04:23
16:02:24	0:04:56
16:02:48	0:04:25
16:03:12	0:04:50
16:03:36	0:03:38
16:04:00	0:04:48
16:04:24	0:04:10
16:04:48	0:05:21
16:05:12	0:05:11
16:05:36	0:04:06
16:06:00	0:05:09
16:06:24	0:04:35
16:06:48	0:04:03
16:07:12	0:05:08
16:07:36	0:04:06
16:08:00	0:04:48
16:08:24	0:04:29
16:08:48	0:05:08
16:09:12	0:04:10
16:09:36	0:04:18
16:10:00	0:04:53
16:10:24	0:05:11
16:10:48	0:04:48
16:11:12	0:05:16
16:11:36	0:04:49
16:12:00	0:04:02
16:12:24	0:04:38
16:12:48	0:04:26
16:13:12	0:06:04
16:13:36	0:04:00
16:14:00	0:04:44
16:14:24	0:04:24
16:14:48	0:05:46
16:15:12	0:04:25
16:15:36	0:03:39
16:16:00	0:04:19
16:16:24	0:03:15
16:16:48	0:05:06
16:17:12	0:04:26
16:17:36	0:04:29
16:18:00	0:04:39
16:18:24	0:04:20
16:18:48	0:04:05
16:19:12	0:04:47
16:19:36	0:04:16
16:20:00	0:04:09
16:20:24	0:04:25
16:20:48	0:04:49
16:21:12	0:04:21
16:21:36	0:04:58
16:22:00	0:04:34
16:22:24	0:04:44
16:22:48	0:04:29
16:23:12	0:04:10
16:23:36	0:03:54
16:24:00	0:04:57
16:24:24	0:03:49
16:24:48	0:04:23
16:25:12	0:04:11
16:25:36	0:03:48
16:26:00	0:05:03
16:26:24	0:04:43
16:26:48	0:03:28
16:27:12	0:05:14
16:27:36	0:04:56
16:28:00	0:05:08
16:28:24	0:04:23
16:28:48	0:03:57
16:29:12	0:05:10
16:29:36	0:04:27
16:30:00	0:04:24
16:30:26	0:04:46
16:30:52	0:04:39
16:31:19	0:05:46
16:31:45	0:04:24
16:32:12	0:05:07
16:32:38	0:04:50
16:33:05	0:04:22
16:33:31	0:04:30
16:33:58	0:04:06
16:34:24	0:04:41
16:34:51	0:03:49
16:35:17	0:04:43
16:35:44	0:04:51
16:36:10	0:04:36
16:36:37	0:04:13
16:37:03	0:04:19
16:37:29	0:04:48
16:37:56	0:04:23
16:38:22	0:04:55
16:38:49	0:04:42
16:39:15	0:04:27
16:39:42	0:04:00
16:40:08	0:04:30
16:40:35	0:05:33
16:41:01	0:05:06
16:41:28	0:03:31
16:41:54	0:04:16
16:42:21	0:04:31
16:42:47	0:04:16
16:43:14	0:04:00
16:43:40	0:04:03
16:44:07	0:03:47
16:44:33	0:05:06
16:44:59	0:04:44
16:45:26	0:04:15
16:45:52	0:04:54
16:46:19	0:04:36
16:46:45	0:05:06
16:47:12	0:04:30
16:47:38	0:04:27
16:48:05	0:04:56
16:48:31	0:04:46
16:48:58	0:03:38
16:49:24	0:04:54
16:49:51	0:04:05
16:50:17	0:03:46
16:50:44	0:05:05
16:51:10	0:05:15
16:51:37	0:04:08
16:52:03	0:05:17
16:52:29	0:03:58
16:52:56	0:04:11
16:53:22	0:05:07
16:53:49	0:03:58
16:54:15	0:04:32
16:54:42	0:04:09
16:55:08	0:04:04
16:55:35	0:04:40
16:56:01	0:04:30
16:56:28	0:04:55
16:56:54	0:04:46
16:57:21	0:03:56
16:57:47	0:05:28
16:58:14	0:04:29
16:58:40	0:03:44
16:59:07	0:04:13
16:59:33	0:03:59
17:00:00	0:04:21
17:00:34	0:04:27
17:01:09	0:04:54
17:01:43	0:03:22
17:02:18	0:04:34
17:02:53	0:03:25
17:03:27	0:04:58
17:04:02	0:04:47
17:04:36	0:04:33
17:05:11	0:04:32
17:05:46	0:04:21
17:06:20	0:04:15
17:06:55	0:04:51
17:07:30	0:04:01
17:08:04	0:05:16
17:08:39	0:04:52
17:09:13	0:04:30
17:09:48	0:03:36
17:10:23	0:05:41
17:10:57	0:04:28
17:11:32	0:04:42
17:12:06	0:03:51
17:12:41	0:05:26
17:13:16	0:04:35
17:13:50	0:04:33
17:14:25	0:04:04
17:15:00	0:05:00
17:15:34	0:05:13
17:16:09	0:04:32
17:16:43	0:04:15
17:17:18	0:04:59
17:17:53	0:04:40
17:18:27	0:04:05
17:19:02	0:04:38
17:19:36	0:04:32
17:20:11	0:03:39
17:20:46	0:04:44
17:21:20	0:04:23
17:21:55	0:05:41
17:22:30	0:04:16
17:23:04	0:04:51
17:23:39	0:04:19
17:24:13	0:04:00
17:24:48	0:04:04
17:25:23	0:04:46
17:25:57	0:04:56
17:26:32	0:04:50
17:27:06	0:03:54
17:27:41	0:04:23
17:28:16	0:05:02
17:28:50	0:04:40
17:29:25	0:04:33
17:30:00	0:04:34
17:30:41	0:04:17
17:31:23	0:03:58
17:32:05	0:04:58
17:32:47	0:04:49
17:33:29	0:04:17
17:34:11	0:04:47
17:34:53	0:03:52
17:35:34	0:04:25
17:36:16	0:05:06
17:36:58	0:04:45
17:37:40	0:04:45
17:38:22	0:04:56
17:39:04	0:04:51
17:39:46	0:04:32
17:40:27	0:04:40
17:41:09	0:04:16
17:41:51	0:04:16
17:42:33	0:05:07
17:43:15	0:05:20
17:43:57	0:03:52
17:44:39	0:04:14
17:45:20	0:05:49
17:46:02	0:04:33
17:46:44	0:03:38
17:47:26	0:03:40
17:48:08	0:04:52
17:48:50	0:04:24
17:49:32	0:04:21
17:50:13	0:05:09
17:50:55	0:04:18
17:51:37	0:04:32
17:52:19	0:03:56
17:53:01	0:04:40
17:53:43	0:05:13
17:54:25	0:05:04
17:55:06	0:04:31
17:55:48	0:04:37
17:56:30	0:04:04
17:57:12	0:04:11
17:57:54	0:05:04
17:58:36	0:03:52
17:59:18	0:04:25
18:00:00	0:05:00
18:00:58	0:05:36
18:01:56	0:04:18
18:02:54	0:04:47
18:03:52	0:05:00
18:04:50	0:05:31
18:05:48	0:04:39
18:06:46	0:04:06
18:07:44	0:04:20
18:08:42	0:04:36
18:09:40	0:04:07
18:10:38	0:05:08
18:11:36	0:03:53
18:12:34	0:05:08
18:13:32	0:03:45
18:14:30	0:03:46
18:15:29	0:04:35
18:16:27	0:05:05
18:17:25	0:03:52
18:18:23	0:04:42
18:19:21	0:04:39
18:20:19	0:04:23
18:21:17	0:04:13
18:22:15	0:04:04
18:23:13	0:04:56
18:24:11	0:03:58
18:25:09	0:05:13
18:26:07	0:05:21
18:27:05	0:04:28
18:28:03	0:04:45
18:29:01	0:04:47
18:30:00	0:03:45
18:31:18	0:05:40
18:32:36	0:04:39
18:33:54	0:04:54
18:35:13	0:03:38
18:36:31	0:04:24
18:37:49	0:03:35
18:39:07	0:04:35
18:40:26	0:04:03
18:41:44	0:04:47
18:43:02	0:05:12
18:44:20	0:04:05
18:45:39	0:04:12
18:46:57	0:04:20
18:48:15	0:04:34
18:49:33	0:04:50
18:50:52	0:04:23
18:52:10	0:05:12
18:53:28	0:04:49
18:54:46	0:03:57
18:56:05	0:04:26
18:57:23	0:05:10
18:58:41	0:03:56
19:00:00	0:04:11
19:01:45	0:04:47
19:03:31	0:04:29
19:05:17	0:05:27
19:07:03	0:04:36
19:08:49	0:05:07
19:10:35	0:05:02
19:12:21	0:04:23
19:14:07	0:04:00
19:15:52	0:04:14
19:17:38	0:04:31
19:19:24	0:03:50
19:21:10	0:04:31
19:22:56	0:05:02
19:24:42	0:04:02
19:26:28	0:03:39
19:28:14	0:04:33
19:30:00	0:03:12
19:32:30	0:04:37
19:35:00	0:04:10
19:37:30	0:04:04
19:40:00	0:04:19
19:42:30	0:04:17
19:45:00	0:04:04
19:47:30	0:04:25
19:50:00	0:04:13
19:52:30	0:04:38
19:55:00	0:04:53
19:57:30	0:03:46
20:00:00	0:04:40
20:03:20	0:04:40
20:06:40	0:03:32
20:10:00	0:04:27
20:13:20	0:04:47
20:16:40	0:04:14
